Name,Attributes,CharacterClass,ArmorClass,IngredientDrop,Type,DiamondsOnly,Hostile,AttackHostile,Faction,MinLevel,MaxLevel,AI_Skills,DropOnlyClassSpecificItems,Items,ItemCounts,Weapon,Companion,Animation,IdleAnimationClip,AfkAnimationClip,Hair,Skin,Face,FacialHair,Hat,Glasses,Jacket,Pants,Gloves,Shoes,Belt,Necklace,DefaultSpeedDisabled,MovementSpeed,CombatMovementSpeed,AI_WaitTimeMin,AI_WaitTimeMax,AI_SkillDelayMin,AI_SkillDelayMax,AI_SkillDelayMinForNewTarget,AI_SkillDelayMaxForNewTarget,AI_AlertRadius,AI_ObserveRange,DeathEffect,HideOnDeath,RareDeathEffect,HideOnRareDeath,Scale,DamageEffect,DeathSound,DamageSound,GreetingsSound,GoodbyeSound,HostileSound,DualWeapons,AutoAttack
Undead Labycore,Medium_HighDamage,,Armored,,,,TRUE,,Undead,1,30,Zombie Stun Grenade,,,,,,Zombie,,,Male_Hair_7,Zombie_skin3,Zombie_Face4,beard_black_full,,,Healing Scrubs of Epic,NPC MALE Hired Guns Pants 02,,Average Black Shoes,,,,,500,4000,10000,3000,6000,1000,2000,50,65,,,,,,,VoZombieDeath,,,,VoZombieAttack,,
Chief Mechanic Bob,Big_LowDamage_Escort,,Armored,,,,,,Resistance,1,30,,,,,Atomic Wrench,,Fatman,,,Male_Hair_3_blonde,Skin1,Male_Face1,,,Acute Aviator Shades,Hot Jacket,One Shot Pants,One Shot Gloves,Great Black Shoes,,,,500,1100,4000,10000,3000,6000,1000,2000,50,75,DeathEffect1,,ExploMan,TRUE,100,HitEffect1,,,,,,,
Amsterdam,Big_LowDamage_Escort,,Armored,,,,,,Resistance,1,30,,,,,Ace of Spades,,Tank,,,Male_Hair_3_blonde,Skin4,Male_Face1,,,,Vigilante Jacket,Utility Pants,,Great Black Shoes,,,,500,1100,4000,10000,3000,6000,1000,2000,50,75,DeathEffect1,,ExploMan,TRUE,100,HitEffect1,,,,,,,
Burning Zombie,Medium_HighDamage,,Unarmored,,,,TRUE,,Undead,1,30,Burning Zombie,,,,Zombie Fire,,Zombie_On_Fire,,,Male_Hair_8,Zombie_skin1,Zombie_Face5,beard_red_full,,,,Plain Butcher's Pants,,NPC Male Hooligans Shoes 01,,,,,,4000,10000,3000,6000,1000,2000,50,75,DeathEffect1,,ExploMan,TRUE,,HitEffect1,VoZombieDeath,,,,VoZombieAttack,,
Plague,Mini_Boss_Default,,Unarmored,,,,TRUE,,Undead,1,30,Hired Guns Bazooka,TRUE,,,NPC_MeleeBazooka,,Mutant,,,Male_Hair_9,Zombie_skin1,Zombie_Face5,,,,,NPC GENERIC Black Pants,,,,,,500,1100,4000,10000,6000,10000,1000,2000,,120,Decapitation,TRUE,Decapitation,TRUE,120,HitEffect1,VoZombieDeath,,,,VoZombieAttack,,
Paris,Medium_HighDamage,,Unarmored,,,,,,Dead,1,30,,,,,,,NPC_F_Junkie,,,,Zombie_skin_female1,Zombie_Face_Female1,,,,Range Shirt,Range Trousers,,Great Black Shoes,,,,500,1100,4000,10000,3000,6000,1000,2000,50,75,DeathEffect1,,ExploMan,TRUE,100,HitEffect1,,,,,,,
Billy,Small_HighDamage,,Unarmored,,,,TRUE,,Undead,1,30,,,,,,,Zombiehalf,,,Male_Hair_1,Zombie_skin3,Zombie_Face1,,,,,NPC MALE Hooligans Pants 02,,NPC Male Hooligans Shoes 01,,,,200,800,4000,10000,3000,6000,1000,2000,50,55,DeathEffect1,,ExploMan,TRUE,,HitEffect1,VoZombieDeath,,,,VoZombieAttack,,
Franky,Elite_Medium_HighDamage,,Unarmored,,,,TRUE,,Mutants,1,30,,,,,,,Zombieknocker,,,Male_Hair_12,Zombie_skin2,Zombie_Face4,,,,Standard Suede Jacket,Anarchy Jeans,,,,,,,,4000,10000,3000,6000,1000,2000,70,100,DeathEffect1,,ExploAnt,TRUE,,HitEffect1,VoZombieDeath,,,,VoZombieAttack,,
Nora,Big_LowDamage_Escort,,Unarmored,,,,,,Resistance,1,30,,,,,,,RogueFemale,,,Female_Hair_3_black,female_skin2,Female_Face1,,,,Usual Gray Sweater,Orderly's Pants,NPC Yellow Working Gloves,Great Black Shoes,,,,500,1100,4000,10000,3000,6000,1000,2000,50,75,DeathEffect1,,ExploMan,TRUE,95,HitEffect1,,,,,,,
Vindicator,Mini_Boss_Default,,Armored,,,,TRUE,,Undead,1,30,Bane,TRUE,,,,,Mutant,,,Don's Toupee_black,Zombie_skin1,Zombie_Face4,,,,,Plain Butcher's Pants,,,,,,500,1100,4000,10000,6000,10000,1000,2000,,120,Decapitation,TRUE,Decapitation,TRUE,120,HitEffect1,VoZombieDeath,,,,VoZombieAttack,,
Kismet,Big_LowDamage,,Unarmored,,,,,,Resistance,1,30,,,,,,,RogueFemale,,,Female_Hair_6_blonde,female_skin2,Female_Face3,,,,Bulldog Shirt,Pitbull Pants,NPC Yellow Working Gloves,Great Black Shoes,,,,500,1100,4000,10000,3000,6000,1000,2000,50,75,DeathEffect1,,ExploMan,TRUE,100,HitEffect1,,,,,,,
Club Manager,Big_HighDamage_Escort,,Armored,,,,,,Resistance,1,30,,,,,Cool Hockey Stick,,Fatman,,,Male_Hair_7,Skin5,Male_Face11,,,,Boosted Suit Jacket,Clean Suit Pants,NPC Yellow Working Gloves,Great Black Shoes,,,,500,1100,4000,10000,3000,6000,1000,2000,50,75,DeathEffect1,,ExploMan,TRUE,100,HitEffect1,,,,,,,
The Bouncer,Big_HighDamage_Escort,,Armored,,,,,,Resistance,1,30,,,,,Illegal Club,,Tank,,,Male_Hair_8,Skin1,Male_Face1,,,Collar Visor,Flak Vest,Predator Pants,NPC Yellow Working Gloves,Great Black Shoes,,,,500,1100,4000,10000,3000,6000,1000,2000,50,75,DeathEffect1,,ExploMan,TRUE,100,HitEffect1,,,,,,,
Elvis,Big_HighDamage_Escort,,Armored,,,,,,Resistance,1,30,,,,,Dirty,,Rogue,,,Male_Hair_5_black,Skin6,Male_Face1,,,Cyclops Visor,Cordura Shirt,Comfy Slacks,NPC Yellow Working Gloves,Great Black Shoes,,,,500,1100,4000,10000,3000,6000,1000,2000,50,75,DeathEffect1,,ExploMan,TRUE,100,HitEffect1,,,,,,,
Fixer-Eddie,Big_HighDamage_Escort,,Armored,,,,,,Resistance,1,30,,,,,Dirty,,Fatman,,,Male_Hair_12,Skin5,Male_Face1,,,,Horsehair Shirt,Team Jeans,NPC Yellow Working Gloves,Great Black Shoes,,,,500,1100,4000,10000,3000,6000,1000,2000,50,75,DeathEffect1,,ExploMan,TRUE,100,HitEffect1,,,,,,,
Windy,Big_LowDamage,,Unarmored,,,,,,Resistance,1,30,,,,,,,TankFemale,,,Female_Hair_10_black,female_skin1,Female_Face3,,,Hannibal's Cybernetic Eye,Stalker Jacket,Stalker Pants,NPC Yellow Working Gloves,Great Black Shoes,,,,500,1100,4000,10000,3000,6000,1000,2000,50,75,DeathEffect1,,ExploMan,TRUE,100,HitEffect1,,,,,,,
Faux,Big_HighDamage_Escort,,Armored,,,,,,Resistance,1,30,,,,,Razor Chain,,Fatman,,,Male_Hair_5_black,Skin5,Male_Face1,,,Jagged Specs,Submariner's Spy Coat,Refugee Jeans,NPC Yellow Working Gloves,Great Black Shoes,,,,500,1100,4000,10000,3000,6000,1000,2000,50,75,DeathEffect1,,ExploMan,TRUE,100,HitEffect1,,,,,,,
Drunken Zombie,Medium_HighDamage,,Unarmored,,,,TRUE,,Undead,1,30,,,,,,,Zombie,,,Male_Hair_1,Zombie_skin3,Zombie_Face2,Lemmy_Sideburners_red,,,,Plain Butcher's Pants,,NPC Male Hooligans Shoes 01,,,,,500,4000,10000,3000,6000,1000,2000,50,75,DeathEffect1,,ExploMan,TRUE,,HitEffect1,VoZombieDeath,,,,VoZombieAttack,,
Kismets Boyfriend,Medium_HighDamage,,Unarmored,,,,TRUE,,Undead,1,30,,,,,,,Zombie,,,Male_Hair_11_black,Zombie_skin3,Zombie_Face2,,,,,No Nonsense Pants,,Great Black Shoes,,,,,500,4000,10000,3000,6000,1000,2000,50,75,DeathEffect1,,ExploMan,TRUE,,HitEffect1,VoZombieDeath,,,,VoZombieAttack,,
Armed Kismet,Big_HighDamage_Escort,,Unarmored,,,,,,Resistance,1,30,,,,,Dirty,,RogueFemale,,,Female_Hair_6_blonde,female_skin2,Female_Face3,,,,Bulldog Shirt,Pitbull Pants,NPC Yellow Working Gloves,Great Black Shoes,,,,500,1100,4000,10000,3000,6000,1000,2000,50,75,DeathEffect1,,ExploMan,TRUE,100,HitEffect1,,,,,,,
Eric,Big_HighDamage_Escort,,Unarmored,,,,,,Resistance,1,30,,,,,Destroyer 3000,,Tank,,,Male_Hair_2,Skin2,Male_Face8,,,,Acute Hooded Jacket,NPC MALE Docker Worker Pants 02,,NPC Male Mad Dogs Shoes 01,,,,900,1500,4000,10000,6000,6000,1000,2000,70,75,DeathEffect1,,ExploMan,TRUE,100,HitEffect1,,,,,,,
Shawn,Big_HighDamage,,Unarmored,,,,,,Resistance,1,30,,,,,Acute Circular Saw,,Fatman,,,Male_Hair_14,Skin2,Male_Face3,,,,Acute Gray Fit Shirt,NPC MALE Docker Worker Pants 02,,NPC Male Mad Dogs Shoes 01,,,,900,1500,4000,10000,6000,6000,1000,2000,70,75,DeathEffect1,,ExploMan,TRUE,100,HitEffect1,,,,,,,
Mira,Medium_HighDamage,,Unarmored,,,,,TRUE,Resistance,1,30,,,,,Acute 9mm Pistol,,RogueFemale,,,Female_Hair_10_blonde,female_skin1,Female_Face2,,,,Acute Brown Leather Jacket,Acute Branded Jeans,NPC Yellow Working Gloves,Great Black Shoes,,,,500,1100,4000,10000,3000,6000,1000,2000,50,75,DeathEffect1,,ExploMan,TRUE,100,HitEffect1,,,,,,,
Mac,Big_HighDamage,,Unarmored,,,,,,Resistance,1,30,,,,,45 Auto,,Tank,,,Male_Hair_3,Skin1,Male_Face7,,,,Acute Cowhide Jacket,NPC MALE Docker Worker Pants 02,,NPC Male Mad Dogs Shoes 01,,,,900,1500,4000,10000,6000,6000,1000,2000,70,75,DeathEffect1,,ExploMan,TRUE,100,HitEffect1,,,,,,,
Pablo,Big_HighDamage_Escort,,Unarmored,,,,,,Resistance,1,30,,,,,Advanced Chainsaw,,Rogue,,,Male_Hair_2,Skin1,Male_Face3,,,,Acute Cowhide Jacket,NPC MALE Docker Worker Pants 02,,NPC Male Mad Dogs Shoes 01,,,,900,1500,4000,10000,6000,6000,1000,2000,70,75,DeathEffect1,,ExploMan,TRUE,100,HitEffect1,,,,,,,
Enrico,Big_HighDamage,,Unarmored,,,,,,Resistance,1,30,,,,,Great Bat,,Tank,,,Male_Hair_14,Skin2,Male_Face3,,,,Acute Cowhide Jacket,NPC MALE Docker Worker Pants 02,,NPC Male Mad Dogs Shoes 01,,,,900,1500,4000,10000,6000,6000,1000,2000,70,75,DeathEffect1,,ExploMan,TRUE,100,HitEffect1,,,,,,,
Undead Police Commissioner,Mini_Boss_Default,,Armored,,,,TRUE,,Undead,1,30,Undead Blow,,,,,,Zombie,,,,Zombie_skin1,Zombie_Face7,,Typical Police Cap,,NPC MALE Prison Warder Jacket,Wrestling Pants,,,,,,,,4000,10000,3000,6000,1000,2000,70,100,DeathEffect1,,ExploAnt,TRUE,120,HitEffect1,,,,,VoZombieAttack,,
Sexy Zombie,Medium_HighDamage,,,,,,,,Valkyries,1,30,,,,,DancePole,,Pole_Dance_Girl,,,Female_Hair_4_black,Zombie_skin_female1,Zombie_Face_Female1,,,,,,,,,,TRUE,,,4000,10000,,,,,,,,,,,,,,,,,,,
Doctor Red,Mini_Boss_Default,,Armored,,,,TRUE,,Undead,30,30,Red Menace,,,,Shovel,,NPC_Dualmelee,,,Don's Toupee_red,Zombie_skin2,Zombie_Face6,,,,,Plain Butcher's Pants,,,,,,,,4000,10000,6000,6000,1000,2000,70,100,DeathEffect1,,ExploMan,TRUE,130,HitEffect1,VoZombieDeath,,,,VoZombieAttack,TRUE,
Filthy Zombie,Small_LowDamage,,Unarmored,,,,TRUE,,Undead,1,30,,,,,,,Zombie,,,,Zombie_skin3,Zombie_Face3,,,,Acid-splashed Casual Vest,Acute Camo Pants,,,,,,500,1100,4000,10000,3000,6000,1000,2000,70,100,DeathEffect1,,ExploAnt,TRUE,,HitEffect1,,,,,VoZombieAttack,,
Rotten Zombie,Small_LowDamage,,Unarmored,,,,TRUE,,Undead,1,30,,,,,,,Zombie,,,Male_Hair_10,Zombie_skin3,Zombie_Face3,,,,Acid-splashed Denim Vest,Acute Camo Pants,,,,,,500,1100,4000,10000,3000,6000,1000,2000,70,100,DeathEffect1,,ExploAnt,TRUE,,HitEffect1,,,,,VoZombieAttack,,
Undead Office Worker,Small_LowDamage,,Unarmored,,,,TRUE,,Undead,1,30,,,,,,,Zombie,,,,Zombie_skin3,Zombie_Face3,,,,Acid-splashed Casual Vest,Acute Camo Pants,,,,,,500,1100,4000,10000,3000,6000,1000,2000,70,100,DeathEffect1,,ExploAnt,TRUE,,HitEffect1,,,,,VoZombieAttack,,
Undead Immigration Officer,Small_LowDamage,,Unarmored,,,,TRUE,,Undead,1,30,,,,,,,Zombie,,,,Zombie_skin3,Zombie_Face3,,,,Acid-splashed Casual Vest,Acute Camo Pants,,,,,,500,1100,4000,10000,3000,6000,1000,2000,70,100,DeathEffect1,,ExploAnt,TRUE,,HitEffect1,,,,,VoZombieAttack,,
Undead Michaela,Big_HighDamage,,Unarmored,,,,TRUE,,Undead,2,30,,,,,,,RogueFemale,,,Female_Hair_4_black,Zombie_skin_female1,Zombie_Face_Female1,,,,Street Wise Open Blouse,Special Striped Trousers,,Standard Boots,,,,500,1100,4000,10000,3000,6000,1000,2000,70,100,DeathEffect1,,ExploAnt,TRUE,,HitEffect1,VoZombieFemaleDeath,,,,VoZombieAttack,,
Lost Scout,Big_HighDamage_Escort,,Armored,,,,,,Resistance,1,30,,,,,Okayish Plank,,Tank,,,Male_Hair_14_black,Skin3,Male_Face11,Lemmy_Sideburners_red,,,Stalker Jacket,Stalker Pants,,NPC Male Hooligans Shoes 01,,,,,,4000,10000,3000,6000,1000,2000,70,100,DeathEffect1,,ExploMan,TRUE,100,HitEffect1,,,,,,,
Avenue Zombie,Medium_LowDamage,,Unarmored,,,,TRUE,,Undead,,,,,,,,,Zombie,,,,Zombie_skin2,Zombie_Face8,,,,,,,,,,,500,1100,4000,10000,3000,6000,1000,2000,70,100,DeathEffect1,,ExploAnt,TRUE,,HitEffect1,VoZombieDeath,,,,VoZombieAttack,,
Mad Dog Members,Medium_LowDamage,,Unarmored,,,,TRUE,,Mad Dogs,1,30,,,,,Antiquated Knife,,Rogue,,,Male_Hair_13_black,Skin2,Male_Face6,,,,Awesome Skull T-shirt,Acute Striped Trousers,,,,,,,,,,,,,,,,DeathEffect1,,,,100,HitEffect1,,,,,,,
Mole,Small_HighDamage,,Unarmored,,,,,,Resistance,1,30,,,,,,,Tank,,,Male_Hair_8,Skin1,Male_Face3,Fancy_Mustache_red,,,Dawnbreak Shirt,Regular Stonewashed,,Average Boots,,,,500,1200,4000,10000,6000,6000,1000,2000,70,100,,,,,100,,,,,,,,
Undead Guard,Big_HighDamage_Escort,,Unarmored,,,,TRUE,,Undead,1,30,Undead Blow,,,,,,Zombie,,,,Zombie_skin1,Zombie_Face1,,,,NPC MALE Prison Warder Jacket,NPC MALE Prison Warder Pants,,,,,,,,4000,10000,3000,6000,1000,2000,70,100,DeathEffect1,,ExploAnt,TRUE,110,HitEffect1,,,,,VoZombieAttack,,
Vega 2.0,Boss_Tier2,,Armored,,,,TRUE,,Undead,1,30,Zombie Slammer,,Plans: Elegant Sash,,Zombieboss Head,,Zombieboss,,Sleep,,Zombieboss_skin1,,,,,,NPC MALE Hooligans Pants 02,,Acute Black Boots,,,,,,4000,10000,100,10000,1000,2000,50,70,Decapitation,,ExploMan,TRUE,130,HitEffect1,VoZombieDeath,,,,VoZombieAttack,,
,,,,,,,,,,,,Zombie Push,,Plans: Excellent Visors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Zombie 360,,Plans: Nice Sash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Dixieland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Godfather,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Rumble Hat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Subdermal Healt Coat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ringo Raider,Elite_Small_HighDamage,,Armored,,,,TRUE,,Undead,1,30,,,,,Extreme Axe,,Chef,,,NPC_Male_Hair_Mohawk,Zombie_skin1,Zombie_Face4,NPC Desert Hooligan mask1,,,,Dawnbreak Jeans,,Dawnbreak Shoes,NPC Desert Hooligans belt,,,,,4000,10000,,,,,50,75,DeathEffect1,,ExploMan,TRUE,,HitEffect1,,,,,,TRUE,
Walker Raider,Elite_Big_HighDamage,,Armored,,,,TRUE,,Undead,1,30,,,,,,,Zombie,,,NPC_Male_Hair_Mohawk,Zombie_skin3,,NPC Desert Hooligan mask1,,,,Dawnbreak Jeans,NPC Desert Hooligans Gloves,NPC Male Hired Guns Shoes 01,NPC Desert Hooligans belt,,,,,4000,10000,,,,,50,75,DeathEffect1,,ExploMan,TRUE,,HitEffect1,,,,,,,
Raider Roamer,Elite_Medium_HighDamage,,Armored,,,,TRUE,,Undead,1,30,,,,,Wasteland Pistol,,Rogue,,,,Zombie_skin1,,,,,Superfine Leather Vest,,NPC Desert Hooligans Gloves,NPC Male Hired Guns Shoes 01,NPC Desert Hooligans belt,,,,,4000,10000,,,,,70,80,DeathEffect1,,ExploMan,TRUE,,HitEffect1,,,,,,,
Friendly Raider,Big_HighDamage_Escort,,Armored,,,,,,Raiders,1,30,,,,,,,Rogue,,,NPC_Male_Hair_Mohawk,NPC Desert Hooligan skin1,Male_Face5,Basic_Mustache,,,Acid-splashed Casual Vest,Acute Armored Pants,,Acute Black Boots,NPC Desert Hooligans belt,,,,,4000,10000,6000,6000,1000,2000,85,100,Decapitation,TRUE,Decapitation,TRUE,100,ElectricHammerHitFx,VoBossDeathBigThug,,,,,,
Let me in Zombie,Medium_HighDamage,,Unarmored,,,,TRUE,,Undead,1,30,,,,,,,Zombieknocker,,,Male_Hair_12,Zombie_skin1,Zombie_Face1,Basic_Mustache,,,NPC Mutant Shirt,NPC Chef Trousers,,NPC Male Hooligans Shoes 01,,,,,500,4000,10000,3000,6000,1000,2000,2,0,DeathEffect1,,ExploMan,TRUE,,HitEffect1,VoZombieDeath,,,,VoZombieAttack,,
Buddy Raider,Big_HighDamage_Escort,,Armored,,,,,,Raiders,1,30,,,,,Advanced 9mm Pistol,,Tank,,,NPC_Male_Hair_Mohawk,NPC Desert Hooligan skin2,,,,,Lame Two Tone T-shirt,Lame Pants,,Acute Black Boots,NPC Desert Hooligans belt,,,,,4000,10000,6000,6000,1000,2000,85,100,Decapitation,TRUE,Decapitation,TRUE,100,ElectricHammerHitFx,VoBossDeathBigThug,,,,,,
Zombie Raider,Elite_Big_HighDamage,,Armored,,,,TRUE,,Undead,1,30,,,,,,,Zombie,,,Male_Hair_13_blonde,Zombie_skin2,Zombie_Face2,NPC Desert Hooligan mask1,,,,Dawnbreak Jeans,NPC Desert Hooligans Gloves,,,,,,,4000,10000,,,,,50,75,DeathEffect1,,ExploMan,TRUE,,HitEffect1,,,,,,,
Vega,Boss_Tier2,,Armored,,,,TRUE,,Undead,1,30,Nemesis,TRUE,Plans: Genuine Walkers,,Brutal Minigun,,Mutant,,,,Zombieboss_skin1,Zombie_Face6,,,,,NPC MALE Hooligans Pants 02,,Acute Black Boots,,,,500,1100,4000,10000,6000,10000,1000,2000,,120,Decapitation,TRUE,Decapitation,TRUE,120,HitEffect1,VoZombieDeath,,,,VoZombieAttack,,
,,,,,,,,,,,,Pain,,Plans: Credible Walkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Bodyguard's Bandana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans. Good Sash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Greater Visors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Autotissue Trousers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raider Jules,Boss_Default,,Armored,,,,TRUE,,Undead,1,30,Whiplash,,Plans: Acute Protective Pants,,NPC_Whip,,NPC_Slasher,,Sleep,Male_Hair_11_black,Zombie_skin3,,,,,,NPC Mutant Pants,Awesome Biker Gloves,Skullstomper Boots,NPC Desert Hooligans belt,,,,,4000,10000,100,10000,1000,2000,50,70,DeathEffect1,,ExploMan,TRUE,140,HitEffect1,VoZombieDeath,,,,VoZombieAttack,,
,,,,,,,,,,,,Mosh,,Plans: Trooper's Bandana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Headbang,,Plans: High Power Visors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Lightbringer [Area-Healer],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Nice Thick Pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Gyroeye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Queen Bathory,Boss_Tier2,,Unarmored,,,,TRUE,,Eastern Queens,1,30,Somer Assault,,Plans: Breathtaker [Wasp],,LabyBlade X-29,,RogueFemale,,,Female_Hair_3,female_skin2,Female_Face2,,,,Dress Uniform Jacket,Elegant Striped Trousers,,Acute Boots,NPC Belt,,,,,4000,10000,6000,6000,1000,2000,70,75,DeathEffect1,,ExploMan,TRUE,120,HitEffect1,,,,,,true,
,,,,,,,,,,,,Bloodpath,,Plans: Demonspinner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Worthy Shades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Credible Visors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Acute Visors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Jagged Tactical Gloves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: High Power Sash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Mega Power Sash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Regulator Hands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muriel,Small_LowDamage,,Unarmored,,,,,,Refugee Girls,1,30,,,,,,,NPC_F_SleaveGirl,,,Female_Hair_6,female_skin2,Female_Face2,,,,Yellow Long Jacket,,,Dawnbreak Sneakers,,,TRUE,,1200,4000,10000,6000,6000,1000,2000,70,100,,,,,100,,,,,,,,
Keymaker,Big_HighDamage,,Unarmored,,,,,,Resistance,,,,,,,,,Rogue,,,Male_Hair_10,Skin1,Male_Face8,Beard_Long,Fine Ivy Cap,Goggles,Awesome Night Jacket,Acute Armored Pants,,Acute Boots,,,,,,,,,,,,,,,,,,,,,,,,,,
Mutated Zombie,Boss_Default,,Unarmored,,,,true,,Undead,1,30,Zombie doc stunner,,Plans: Mutant's Aviators,,Johnny's Credible Cleaver,,Mutant,,,Male_Hair_12_black,Zombie_skin2,Zombie_Face8,,1 Predator Helmet,,Bomb Shelter,,,,Ammo Belt,,,,1200,4000,10000,6000,6000,1000,2000,70,75,DeathEffect1,,ExploMan,TRUE,140,HitEffect1,VoZombieDeath,,,,VoZombieAttack,,
Rico Marmel,Big_LowDamage,,Unarmored,,,,,,Resistance,1,30,,,,,,,Tank,,,Male_Hair_10_blonde,Skin5,Male_Face3,Fancy_Mustache,,,Acid-splashed Denim Vest,NPC MALE Docker Worker Pants 02,,NPC Male Mad Dogs Shoes 01,,,,500,1100,400,10000,3000,6000,1000,2000,70,75,DeathEffect1,,ExploMan,TRUE,100,HitEffect1,,,,,,,
Gyros,Boss_Tier2,,Armored,,,,TRUE,,Mad Dogs,30,30,Gyro Gyro!,,Plans: Labycore Health Bandana,,Drum Rock 'n Roll,,Fatman,,,Male_Hair_12_black,Skin6,Male_Face1,,,,Acute Anarchy Jacket,Acute Black Jeans,,Cool Black Shoes,,,,,,4000,10000,6000,6000,1000,2000,70,100,Decapitation,TRUE,Decapitation,TRUE,125,HitEffect1,VoBossDeathBigThug,,,,,,
,,,,,,,,,,,,Gyro Rage,,Plans: Labycore Health Sash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Labycore Power Helmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Labycore Strength Hands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Labycore Strength Shades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anger,Boss_Tier3,,Armored,,,,TRUE,,Mutants,30,30,Anger Slammer,,Plans: Labycore Health Boots,,Revenger's Knife,,Mutant,,,,Zombie_skin1,Zombie_Face5,,,,,Acute Branded Jeans,,Acute Boots,,,,,,4000,10000,6000,6000,1000,2000,70,100,Decapitation,TRUE,Decapitation,TRUE,130,HitEffect1,VoBossDeathBigThug,,,,,,
,,,,,,,,,,,,Pain Slammer,,Plans: Labycore Power Boots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Labycore Power Sash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Plans: Labycore Strength Helmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bomber,Boss_Tier3,,Armored,,,,TRUE,,Mad Dogs,30,30,Bombs Away,,Plans: Labycore Health Eye,,Acute Jigsaw,,Rogue,,,Male_Hair_11,Skin1,Male_Face8,,,NPC Aviators,Acute Brown Leather Jacket,Plain Suit Trousers,,Cool Black Shoes,,,,,,4000,10000,6000,6000,1000,2000,70,100,Decapitation,TRUE,Decapitation,TRUE,125,HitEffect1,VoBossDeathBigThug,,,,,,
,,,,,,,,,,,,Bomber Spin,,Plans: Labycore Power Eye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Hunters Away,,Plans: Labycore Power Scarf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Doctors Away,,Plans: Labycore Strength Sash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
